"IdVenta";"Fecha";"IdCliente";"TotalAPagar"
43.255;2021-09-03 10:22:06.000;1;20.000
43.256;2021-09-03 10:26:04.000;5.105;125.000
43.257;2021-09-03 10:58:51.000;1;15.000
43.258;2021-09-03 11:36:06.000;1;68.000
43.259;2021-09-03 12:00:05.000;1;45.000
43.260;2021-09-03 12:19:34.000;3.457;126.000
43.261;2021-09-03 12:28:18.000;1;55.000
43.262;2021-09-03 13:16:19.000;6.589;116.000
43.263;2021-09-03 13:49:03.000;4.727;50.000
43.264;2021-09-03 13:53:27.000;6.590;137.500
43.265;2021-09-03 14:53:57.000;6.466;44.000
43.266;2021-09-03 15:11:06.000;4.333;48.000
43.267;2021-09-03 15:33:20.000;1;90.000
43.268;2021-09-03 15:33:37.000;1;10.000
43.269;2021-09-03 15:52:23.000;2.223;200.000
43.270;2021-09-03 16:12:15.000;1;10.000
43.271;2021-09-03 16:18:31.000;1;35.000
43.272;2021-09-03 16:31:05.000;1.815;40.500
43.273;2021-09-03 16:37:00.000;1;62.000
43.274;2021-09-03 16:47:59.000;3.846;66.000
43.275;2021-09-03 17:03:08.000;6.591;50.000
43.276;2021-09-04 08:54:47.000;1;48.000
43.277;2021-09-04 09:52:10.000;1;56.000
43.278;2021-09-04 09:53:58.000;1;249.500
43.280;2021-09-04 10:14:34.000;6.592;86.000
43.281;2021-09-04 10:21:22.000;6.579;104.000
43.282;2021-09-04 10:25:09.000;3.572;34.000
43.283;2021-09-04 10:28:20.000;1;43.000
43.284;2021-09-04 10:31:33.000;1;40.000
43.285;2021-09-04 11:01:28.000;6.443;150.000
43.286;2021-09-04 11:04:37.000;1;14.000
43.287;2021-09-04 11:13:43.000;1;30.000
43.288;2021-09-04 11:23:57.000;883;48.000
43.289;2021-09-04 11:26:25.000;1;6.000
43.290;2021-09-04 11:42:39.000;1;3.000
43.291;2021-09-04 11:50:14.000;6.593;190.000
43.292;2021-09-04 11:52:26.000;4.112;86.000
43.293;2021-09-04 11:58:28.000;228;97.000
43.294;2021-09-04 12:07:02.000;6.594;48.000
43.295;2021-09-06 09:54:04.000;1;48.000
43.296;2021-09-06 10:03:09.000;6.405;24.000
43.297;2021-09-06 10:16:07.000;1;48.000
43.298;2021-09-06 10:20:41.000;5.042;60.000
43.299;2021-09-06 10:32:53.000;4.346;117.000
43.300;2021-09-06 10:34:48.000;6.581;48.000
43.301;2021-09-06 10:46:29.000;1;30.000
43.302;2021-09-06 10:53:07.000;1;48.000
43.303;2021-09-06 11:20:36.000;1;24.000
43.304;2021-09-06 12:37:53.000;5.968;100.000
43.305;2021-09-06 12:48:32.000;2.183;47.000
43.306;2021-09-06 12:50:54.000;1;40.000
43.307;2021-09-06 13:00:21.000;2.871;17.500
43.308;2021-09-06 13:03:10.000;1;96.000
43.309;2021-09-06 13:59:26.000;5.479;30.000
43.310;2021-09-06 14:12:05.000;4.509;25.000
43.311;2021-09-06 16:03:01.000;1;48.000
43.312;2021-09-06 16:30:20.000;1;24.000
43.313;2021-09-06 16:34:15.000;1;45.000
43.314;2021-09-06 16:43:07.000;1;24.000
43.315;2021-09-06 16:57:42.000;6.011;77.000
43.316;2021-09-07 08:51:29.000;1;188.000
43.317;2021-09-07 09:00:04.000;1;16.000
43.318;2021-09-07 09:14:38.000;6.595;224.000
43.319;2021-09-07 09:16:42.000;6.596;66.000
43.320;2021-09-07 10:20:41.000;6.597;58.500
43.321;2021-09-07 10:27:02.000;5.061;200.000
43.322;2021-09-07 11:04:43.000;3.375;110.000
43.323;2021-09-07 11:35:07.000;1;32.000
43.324;2021-09-07 12:14:17.000;6.598;32.000
43.325;2021-09-07 12:35:13.000;1;93.000
43.326;2021-09-07 12:48:01.000;1;22.000
43.328;2021-09-07 13:03:52.000;123;83.000
43.329;2021-09-07 13:26:00.000;6.565;125.500
43.330;2021-09-07 13:29:58.000;6.428;120.000
43.331;2021-09-07 13:42:28.000;5.342;93.000
43.332;2021-09-07 13:44:29.000;5.342;26.000
43.333;2021-09-07 13:50:18.000;5.502;16.000
43.334;2021-09-07 14:11:05.000;1;36.000
43.336;2021-09-07 14:37:11.000;229;128.000
43.337;2021-09-07 14:39:13.000;6.599;52.000
43.338;2021-09-07 14:46:36.000;5.170;366.000
43.339;2021-09-07 15:50:05.000;1;48.000
43.340;2021-09-07 16:11:23.000;6.600;256.000
43.341;2021-09-08 09:13:07.000;6.601;73.000
43.342;2021-09-08 10:10:44.000;1;142.500
43.343;2021-09-08 10:15:23.000;1;110.000
43.344;2021-09-08 10:29:05.000;6.602;238.000
43.345;2021-09-08 10:56:34.000;1;112.500
43.346;2021-09-08 10:57:35.000;1;93.500
43.347;2021-09-08 11:00:36.000;1;54.000
43.348;2021-09-08 11:08:45.000;6.603;55.000
43.349;2021-09-08 11:10:08.000;6.603;17.000
43.350;2021-09-08 11:22:16.000;4.130;72.000
43.351;2021-09-08 11:28:33.000;1;110.000
43.352;2021-09-08 11:42:36.000;5.559;69.000
43.353;2021-09-08 11:46:40.000;5.559;233.000
43.354;2021-09-08 11:49:57.000;1;96.000
43.355;2021-09-08 12:10:37.000;6.604;67.500
43.356;2021-09-08 12:12:16.000;5.659;72.000
43.357;2021-09-08 13:03:37.000;1;37.000
43.358;2021-09-08 13:08:17.000;1;11.000
43.359;2021-09-08 13:08:30.000;6.605;246.000
43.360;2021-09-08 13:17:30.000;6.607;25.000
43.361;2021-09-08 13:24:55.000;6.606;140.000
43.362;2021-09-08 14:07:30.000;1;20.000
43.363;2021-09-08 14:13:05.000;5.318;53.000
43.364;2021-09-08 14:26:50.000;561;25.000
43.365;2021-09-08 14:29:18.000;6.608;46.000
43.366;2021-09-08 14:41:05.000;1;35.000
43.367;2021-09-08 14:45:32.000;1;132.000
43.368;2021-09-08 15:14:17.000;1;18.000
43.369;2021-09-08 15:33:04.000;6.231;30.000
43.370;2021-09-08 15:59:31.000;1;20.000
43.371;2021-09-08 16:18:46.000;1;41.000
43.372;2021-09-08 16:37:33.000;1;70.000
43.373;2021-09-08 16:43:59.000;1;10.000
43.374;2021-09-08 16:56:36.000;6.609;62.000
43.375;2021-09-08 17:07:40.000;1;22.500
43.376;2021-09-09 09:21:22.000;1;51.000
43.377;2021-09-09 09:44:07.000;1;24.000
43.378;2021-09-09 10:04:55.000;1;45.000
43.379;2021-09-09 11:28:44.000;1;25.000
43.380;2021-09-09 11:30:16.000;1;18.000
43.381;2021-09-09 11:36:19.000;153;54.000
43.382;2021-09-09 11:40:17.000;1;10.000
43.384;2021-09-09 12:52:19.000;5.491;12.000
43.385;2021-09-09 12:56:23.000;1;24.000
43.386;2021-09-09 13:20:25.000;1;22.000
43.387;2021-09-09 14:09:56.000;6.374;46.000
43.388;2021-09-09 14:22:57.000;6.212;93.000
43.389;2021-09-09 14:47:18.000;5.983;376.000
43.390;2021-09-09 15:47:58.000;1;16.000
43.391;2021-09-09 15:53:00.000;6.610;70.000
43.392;2021-09-09 16:11:39.000;1;24.000
43.393;2021-09-09 16:12:31.000;775;147.000
43.394;2021-09-09 16:20:34.000;5.950;104.000
43.395;2021-09-09 16:31:24.000;1;100.000
43.396;2021-09-09 16:36:22.000;1;96.000
43.397;2021-09-09 16:38:21.000;6.611;466.000
43.398;2021-09-10 09:20:23.000;775;90.000
43.399;2021-09-10 10:07:40.000;1.599;100.000
43.400;2021-09-10 10:11:01.000;1;42.000
43.401;2021-09-10 10:50:46.000;3.557;124.000
43.402;2021-09-10 11:02:36.000;6.612;280.000
43.403;2021-09-10 11:06:27.000;4.297;51.000
43.404;2021-09-10 11:12:29.000;1;67.500
43.405;2021-09-10 11:14:31.000;1;34.000
43.406;2021-09-10 11:24:19.000;6.614;102.000
43.407;2021-09-10 11:24:59.000;1;10.000
43.408;2021-09-10 11:25:17.000;1;10.000
43.409;2021-09-10 12:35:15.000;1;53.000
43.410;2021-09-10 12:51:06.000;1;22.000
43.411;2021-09-10 12:56:06.000;1;59.000
43.412;2021-09-10 13:53:02.000;1;23.000
43.413;2021-09-10 14:02:30.000;3.190;45.000
43.414;2021-09-10 14:04:32.000;6.611;28.000
43.415;2021-09-10 14:15:32.000;3.010;184.000
43.416;2021-09-10 14:40:11.000;3.484;84.000
43.417;2021-09-10 14:58:35.000;1;17.000
43.418;2021-09-10 15:00:11.000;1;20.000
43.419;2021-09-10 15:57:21.000;1;48.000
43.420;2021-09-10 16:00:27.000;1;99.000
43.421;2021-09-10 16:23:01.000;6.615;46.000
43.422;2021-09-10 16:33:53.000;6.616;96.000
43.423;2021-09-10 16:35:03.000;1;70.000
43.424;2021-09-10 16:44:02.000;6.439;36.000
43.425;2021-09-11 09:24:29.000;1;46.000
43.426;2021-09-11 09:55:06.000;1;38.000
43.427;2021-09-11 09:59:36.000;1;35.000
43.428;2021-09-11 10:01:49.000;6.617;36.000
43.429;2021-09-11 10:11:51.000;4.232;45.000
43.430;2021-09-11 10:35:44.000;4.472;183.000
43.431;2021-09-11 10:41:37.000;1;50.000
43.432;2021-09-11 11:03:30.000;6.618;120.000
43.433;2021-09-11 11:05:05.000;1;109.000
43.434;2021-09-11 11:06:54.000;349;102.500
43.435;2021-09-11 11:10:03.000;1;34.000
43.436;2021-09-11 11:16:25.000;1;55.000
43.437;2021-09-11 11:27:56.000;4.229;24.000
43.438;2021-09-11 12:12:33.000;1;42.000
43.439;2021-09-11 12:33:11.000;6.619;15.000
43.440;2021-09-11 12:34:52.000;1;20.000
43.441;2021-09-13 09:17:50.000;1;22.000
43.442;2021-09-13 09:26:57.000;1;77.500
43.443;2021-09-13 09:38:07.000;6.231;30.000
43.444;2021-09-13 09:40:21.000;1;5.000
43.445;2021-09-13 09:46:46.000;1;30.000
43.446;2021-09-13 09:59:36.000;6.598;24.000
43.447;2021-09-13 10:02:53.000;1;72.000
43.448;2021-09-13 10:21:02.000;693;22.500
43.449;2021-09-13 13:40:08.000;1;40.000
43.450;2021-09-13 14:27:30.000;389;60.000
43.451;2021-09-13 14:53:17.000;1;34.000
43.452;2021-09-13 14:57:26.000;1;17.000
43.453;2021-09-13 15:17:20.000;6.620;48.000
43.454;2021-09-13 15:25:04.000;1;27.000
43.455;2021-09-13 15:29:09.000;289;142.000
43.456;2021-09-13 15:32:34.000;6.437;22.500
43.457;2021-09-13 15:47:55.000;5.342;83.500
43.458;2021-09-13 15:52:25.000;2.979;384.000
43.459;2021-09-13 16:19:39.000;1;5.000
43.460;2021-09-14 09:14:14.000;3.827;118.000
43.461;2021-09-14 09:35:17.000;4.337;50.000
43.462;2021-09-14 09:41:29.000;1;10.000
43.463;2021-09-14 09:49:29.000;6.598;24.000
43.464;2021-09-14 09:50:37.000;6.621;22.000
43.465;2021-09-14 10:25:20.000;1;184.000
43.466;2021-09-14 10:49:07.000;6.622;42.000
43.467;2021-09-14 11:40:33.000;1;48.000
43.468;2021-09-14 11:50:11.000;1;75.000
43.469;2021-09-14 11:55:42.000;355;137.000
43.470;2021-09-14 11:58:24.000;1;14.000
43.471;2021-09-14 12:16:05.000;6.623;63.000
43.472;2021-09-14 12:22:55.000;1;48.000
43.473;2021-09-14 13:19:22.000;5.235;24.000
43.474;2021-09-14 13:33:20.000;1;66.000
43.475;2021-09-14 13:54:07.000;6.545;105.000
43.476;2021-09-14 14:43:04.000;3.846;35.000
43.477;2021-09-14 15:07:35.000;1;17.000
43.478;2021-09-14 15:10:42.000;1;69.000
43.479;2021-09-14 15:20:09.000;1;58.000
43.480;2021-09-14 15:51:08.000;6.624;14.000
43.481;2021-09-14 16:01:44.000;6.625;45.000
43.482;2021-09-14 16:16:24.000;6.626;29.000
43.483;2021-09-14 16:32:17.000;6.525;26.000
43.484;2021-09-15 08:46:11.000;6.627;85.000
43.485;2021-09-15 09:41:22.000;6.612;320.000
43.486;2021-09-15 10:08:01.000;6.628;60.000
43.487;2021-09-15 10:28:04.000;1;45.000
43.488;2021-09-15 10:31:46.000;6.629;35.000
43.489;2021-09-15 10:33:54.000;4.048;96.000
43.490;2021-09-15 10:46:06.000;6.630;24.000
43.491;2021-09-15 10:50:58.000;6.631;48.000
43.492;2021-09-15 11:03:56.000;1;10.000
43.493;2021-09-15 11:28:44.000;1;131.500
43.494;2021-09-15 11:32:06.000;6.632;62.000
43.495;2021-09-15 11:49:37.000;3.375;110.000
43.496;2021-09-15 12:15:41.000;6.633;1.004.500
43.497;2021-09-15 12:24:32.000;1;112.000
43.498;2021-09-15 12:25:53.000;6.553;78.000
43.499;2021-09-15 12:28:42.000;3.746;40.000
43.500;2021-09-15 12:55:07.000;1;135.000
43.501;2021-09-15 13:37:02.000;6.634;300.000
43.502;2021-09-15 14:22:25.000;5.342;59.500
43.503;2021-09-15 14:40:12.000;6.032;55.000
43.504;2021-09-15 14:57:36.000;4.513;48.000
43.505;2021-09-15 15:11:17.000;6.130;44.000
43.506;2021-09-15 15:14:46.000;3.593;825.000
43.507;2021-09-15 16:12:33.000;1;115.000
43.508;2021-09-15 16:32:21.000;6.635;112.000
43.509;2021-09-15 16:41:04.000;1;18.000
43.510;2021-09-16 09:20:05.000;1;27.000
43.511;2021-09-16 09:33:59.000;1;24.000
43.512;2021-09-16 10:02:41.000;1;18.000
43.513;2021-09-16 10:17:16.000;1;34.000
43.514;2021-09-16 10:27:59.000;1.050;240.000
43.515;2021-09-16 11:30:39.000;1;44.000
43.516;2021-09-16 12:12:29.000;1;11.000
43.517;2021-09-16 13:08:10.000;1;24.000
43.519;2021-09-16 13:28:00.000;4.717;70.000
43.520;2021-09-16 13:35:30.000;1;11.000
43.521;2021-09-16 13:44:36.000;6.636;53.000
43.522;2021-09-16 14:31:28.000;306;555.000
43.523;2021-09-16 14:40:47.000;1;23.000
43.524;2021-09-16 15:14:51.000;1;4.000
43.525;2021-09-16 15:59:52.000;1;24.000
43.526;2021-09-17 09:07:17.000;1;10.000
43.527;2021-09-17 09:10:11.000;4.134;40.000
43.528;2021-09-17 09:44:50.000;1;33.000
43.529;2021-09-17 10:02:49.000;2.134;96.000
43.530;2021-09-17 10:10:34.000;1;74.000
43.531;2021-09-17 10:11:00.000;1;20.000
43.532;2021-09-17 10:41:02.000;6.637;70.000
43.533;2021-09-17 10:47:38.000;229;96.000
43.534;2021-09-17 10:53:27.000;1;63.000
43.535;2021-09-17 11:33:27.000;1;30.000
43.536;2021-09-17 11:33:52.000;1;15.000
43.537;2021-09-17 11:39:49.000;1;34.000
43.538;2021-09-17 11:58:21.000;6.638;456.500
43.539;2021-09-17 12:48:33.000;1;21.000
43.540;2021-09-17 12:57:33.000;1;22.000
43.541;2021-09-17 14:00:51.000;1;24.000
43.542;2021-09-17 14:12:57.000;1;11.000
43.543;2021-09-17 14:52:12.000;1;24.000
43.544;2021-09-17 15:07:10.000;5.455;84.000
43.545;2021-09-17 15:17:00.000;1;34.000
43.546;2021-09-17 15:30:54.000;4.897;91.000
43.547;2021-09-17 15:36:35.000;6.639;10.000
43.548;2021-09-17 16:14:41.000;1;24.000
43.549;2021-09-17 16:21:21.000;1;32.000
43.550;2021-09-17 16:26:17.000;1;5.000
43.551;2021-09-18 08:48:37.000;1;24.000
43.552;2021-09-18 09:02:19.000;1;58.000
43.553;2021-09-18 09:17:52.000;6.640;68.000
43.554;2021-09-18 09:40:06.000;1.740;30.000
43.555;2021-09-18 09:43:12.000;1;94.000
43.556;2021-09-18 09:51:55.000;1.146;66.000
43.557;2021-09-18 09:55:39.000;3.714;24.000
43.558;2021-09-18 10:11:31.000;6.163;45.000
43.559;2021-09-18 10:12:54.000;4.618;48.000
43.560;2021-09-18 10:27:01.000;1;19.500
43.561;2021-09-18 10:41:54.000;6.212;88.000
43.562;2021-09-18 10:42:31.000;6.212;10.000
43.563;2021-09-18 11:07:26.000;1;25.000
43.564;2021-09-18 11:24:15.000;6.555;96.000
43.565;2021-09-18 11:31:57.000;5.620;204.000
43.566;2021-09-18 11:40:33.000;6.443;30.000
43.567;2021-09-18 11:45:24.000;1;44.000
43.568;2021-09-18 11:45:45.000;6.572;73.000
43.569;2021-09-18 12:14:18.000;1;28.000
43.570;2021-09-18 12:29:00.000;6.552;44.000
43.571;2021-09-20 08:57:50.000;1;22.000
43.572;2021-09-20 09:38:26.000;1;5.000
43.573;2021-09-20 10:44:10.000;6.641;22.000
43.574;2021-09-20 10:45:29.000;3.190;35.000
43.575;2021-09-20 11:04:58.000;6.642;20.000
43.576;2021-09-20 11:11:31.000;6.413;39.500
43.577;2021-09-20 12:11:38.000;1;20.000
43.578;2021-09-20 12:44:11.000;1;106.500
43.579;2021-09-20 14:22:33.000;6.595;320.000
43.580;2021-09-20 14:24:48.000;1;12.000
43.581;2021-09-20 14:26:45.000;1;82.000
43.582;2021-09-20 14:38:58.000;5.843;150.000
43.583;2021-09-20 14:40:38.000;6.643;22.500
43.584;2021-09-20 14:42:48.000;741;180.500
43.585;2021-09-20 15:55:37.000;6.644;87.000
43.586;2021-09-20 16:08:55.000;4.897;139.000
43.587;2021-09-20 16:21:20.000;1;17.000
43.588;2021-09-20 16:56:52.000;1;22.000
43.589;2021-09-20 17:03:34.000;6.550;100.500
43.590;2021-09-20 17:04:53.000;1;24.000
43.591;2021-09-21 09:14:02.000;1;48.000
43.592;2021-09-21 09:14:20.000;1;24.000
43.593;2021-09-21 09:35:49.000;1;36.000
43.594;2021-09-21 10:30:51.000;1;66.000
43.595;2021-09-21 11:20:52.000;1;55.000
43.596;2021-09-21 11:22:29.000;3.846;49.000
43.597;2021-09-21 12:16:56.000;6.026;36.000
43.598;2021-09-21 13:06:18.000;1;88.000
43.599;2021-09-21 13:18:24.000;1;10.000
43.600;2021-09-21 13:54:18.000;1;32.000
43.601;2021-09-21 14:11:13.000;74;60.000
43.602;2021-09-21 14:12:50.000;1;18.000
43.603;2021-09-21 14:48:58.000;1;48.000
43.604;2021-09-21 15:09:57.000;4.263;11.000
43.605;2021-09-21 15:14:44.000;4.468;80.000
43.606;2021-09-21 15:15:49.000;2.031;32.000
43.607;2021-09-21 15:20:40.000;1;25.000
43.608;2021-09-21 15:37:10.000;1;22.500
43.609;2021-09-21 15:57:32.000;5.774;96.000
43.610;2021-09-21 16:03:33.000;6.646;40.000
43.611;2021-09-21 16:40:44.000;1;50.000
43.612;2021-09-22 08:48:24.000;4.344;44.000
43.613;2021-09-22 08:57:47.000;1;60.000
43.614;2021-09-22 09:45:37.000;1;61.000
43.615;2021-09-22 09:52:23.000;1;18.000
43.616;2021-09-22 09:59:31.000;1;10.000
43.617;2021-09-22 10:17:48.000;3.968;44.000
43.618;2021-09-22 10:26:03.000;6.647;25.000
43.619;2021-09-22 10:31:13.000;6.648;96.000
43.620;2021-09-22 10:38:24.000;6.649;45.000
43.621;2021-09-22 10:42:01.000;2.877;24.000
43.622;2021-09-22 10:55:22.000;1;73.500
43.623;2021-09-22 11:21:22.000;1.473;15.000
43.624;2021-09-22 11:43:41.000;1;27.000
43.625;2021-09-22 12:01:52.000;1;30.000
43.626;2021-09-22 12:17:25.000;1;21.000
43.627;2021-09-22 12:18:02.000;1;11.000
43.628;2021-09-22 12:50:47.000;4.795;106.000
43.629;2021-09-22 13:18:36.000;1;19.000
43.630;2021-09-22 13:38:22.000;3.886;84.000
43.631;2021-09-22 13:46:07.000;5.620;128.000
43.632;2021-09-22 13:49:00.000;1;190.000
43.633;2021-09-22 13:50:47.000;1;22.500
43.634;2021-09-22 13:58:50.000;487;21.000
43.635;2021-09-22 14:09:18.000;1;17.000
43.636;2021-09-22 14:17:56.000;1;68.000
43.637;2021-09-22 14:21:31.000;1;18.000
43.638;2021-09-22 14:42:31.000;1;26.000
43.639;2021-09-22 14:45:42.000;1;74.000
43.640;2021-09-22 15:11:59.000;289;162.000
43.641;2021-09-22 15:14:29.000;1;58.000
43.642;2021-09-22 15:46:30.000;1;5.000
43.643;2021-09-22 15:49:09.000;5.615;24.000
43.644;2021-09-22 16:02:02.000;6.579;39.500
43.645;2021-09-22 16:10:34.000;1;30.000
43.646;2021-09-22 16:34:17.000;1.740;63.000
43.647;2021-09-22 16:51:16.000;1;42.000
43.648;2021-09-22 17:02:06.000;5.747;96.000
43.649;2021-09-23 08:42:27.000;6.650;26.500
43.650;2021-09-23 08:53:12.000;1;5.000
43.651;2021-09-23 09:00:44.000;1;68.000
43.652;2021-09-23 09:54:37.000;6.651;11.000
43.653;2021-09-23 10:01:52.000;1;450.000
43.654;2021-09-23 10:04:23.000;1;32.500
43.655;2021-09-23 10:23:31.000;1;27.000
43.656;2021-09-23 11:19:43.000;1;50.000
43.657;2021-09-23 12:16:52.000;6.652;20.000
43.658;2021-09-23 12:53:01.000;5.983;241.000
43.659;2021-09-23 13:16:24.000;6.595;160.000
43.660;2021-09-23 13:23:17.000;1;26.000
43.661;2021-09-23 13:56:23.000;840;85.500
43.662;2021-09-23 14:05:23.000;1;36.500
43.663;2021-09-23 14:06:31.000;4.313;34.000
43.664;2021-09-23 14:25:54.000;5.502;16.000
43.665;2021-09-23 14:52:16.000;1;24.000
43.666;2021-09-23 15:03:03.000;1;121.000
43.667;2021-09-23 15:19:51.000;6.653;50.000
43.668;2021-09-23 15:20:09.000;1;10.000
43.669;2021-09-23 16:31:34.000;1;51.000
43.670;2021-09-23 16:33:29.000;1;20.000
43.671;2021-09-24 08:55:33.000;6.654;30.000
43.672;2021-09-24 09:00:15.000;1;41.000
43.673;2021-09-24 09:44:55.000;4.618;104.000
43.674;2021-09-24 09:50:58.000;3.793;110.000
43.675;2021-09-24 09:53:27.000;1;8.000
43.677;2021-09-24 10:14:48.000;1;32.000
43.678;2021-09-24 10:41:28.000;6.487;127.200
43.679;2021-09-24 11:13:26.000;1;20.000
43.680;2021-09-24 11:17:11.000;6.655;84.000
43.681;2021-09-24 11:31:15.000;1;48.000
43.682;2021-09-24 12:10:36.000;5.170;164.000
43.683;2021-09-24 12:11:46.000;3.124;139.500
43.684;2021-09-24 12:26:32.000;3.526;102.000
43.685;2021-09-24 12:28:37.000;1;48.000
43.686;2021-09-24 12:30:35.000;1;24.000
43.687;2021-09-24 12:36:44.000;6.656;137.000
43.688;2021-09-24 13:44:11.000;6.657;140.000
43.689;2021-09-24 14:01:16.000;6.658;30.000
43.690;2021-09-24 14:06:08.000;1;16.000
43.691;2021-09-24 14:30:50.000;5.947;43.000
43.692;2021-09-24 14:52:48.000;1;136.000
43.693;2021-09-24 15:04:15.000;2.979;100.000
43.694;2021-09-24 15:37:52.000;4.618;87.000
43.695;2021-09-24 15:44:48.000;1;20.000
43.696;2021-09-24 16:02:13.000;1;10.000
43.697;2021-09-24 16:11:36.000;2.598;58.500
43.698;2021-09-24 16:58:17.000;1;64.000
43.699;2021-09-25 08:57:05.000;1;36.000
43.700;2021-09-25 09:51:40.000;6.659;62.000
43.701;2021-09-25 09:56:23.000;116;56.000
43.702;2021-09-25 10:07:26.000;1.740;20.000
43.703;2021-09-25 10:11:27.000;1;38.500
43.704;2021-09-25 10:19:00.000;1;10.000
43.706;2021-09-25 10:21:44.000;1;24.000
43.707;2021-09-25 10:22:50.000;6.660;28.000
43.708;2021-09-25 10:24:36.000;1;85.000
43.709;2021-09-25 10:30:51.000;6.015;131.500
43.710;2021-09-25 10:37:54.000;6.557;144.000
43.711;2021-09-25 10:40:32.000;6.661;45.000
43.712;2021-09-25 10:49:36.000;6.662;101.000
43.713;2021-09-25 10:54:21.000;372;242.000
43.714;2021-09-25 10:59:27.000;1;100.000
43.715;2021-09-25 11:07:32.000;4.299;96.000
43.716;2021-09-25 11:17:39.000;6.137;22.000
43.717;2021-09-25 11:23:13.000;1;16.000
43.718;2021-09-25 11:30:52.000;1;80.000
43.719;2021-09-25 11:31:48.000;1;38.000
43.720;2021-09-25 11:32:38.000;1;11.000
43.721;2021-09-25 11:38:46.000;1;63.000
43.722;2021-09-25 11:39:27.000;1;80.000
43.723;2021-09-25 11:40:45.000;561;70.500
43.724;2021-09-25 11:53:37.000;3.827;56.000
43.725;2021-09-25 12:42:03.000;6.663;211.000
43.726;2021-09-28 08:34:21.000;2.731;160.000
43.727;2021-09-28 08:57:33.000;1;34.000
43.728;2021-09-28 08:58:24.000;1;44.000
43.729;2021-09-28 09:17:28.000;1;7.000
43.730;2021-09-28 09:20:26.000;3.795;48.000
43.731;2021-09-28 10:27:29.000;1;10.000
43.732;2021-09-28 11:11:18.000;1;50.000
43.733;2021-09-28 11:23:31.000;6.140;11.000
43.734;2021-09-28 11:37:42.000;1;92.000
43.735;2021-09-28 11:46:58.000;1;31.000
43.736;2021-09-28 11:50:23.000;1;24.000
43.737;2021-09-28 12:49:19.000;3.877;143.000
43.738;2021-09-28 13:29:07.000;1;405.500
43.739;2021-09-28 13:54:15.000;1;24.000
43.740;2021-09-28 14:29:43.000;1;24.000
43.741;2021-09-28 14:58:02.000;6.198;167.000
43.742;2021-09-28 15:36:19.000;1;37.000
43.743;2021-09-28 15:45:54.000;1;22.500
43.744;2021-09-28 15:58:03.000;1;48.000
43.745;2021-09-28 15:59:22.000;1;11.000
43.746;2021-09-28 16:11:47.000;742;20.000
43.747;2021-09-28 16:17:05.000;6.664;48.000
43.748;2021-09-28 16:44:32.000;1;21.000
43.749;2021-09-29 08:42:56.000;1;86.500
43.750;2021-09-29 08:55:10.000;1.195;30.000
43.751;2021-09-29 09:28:15.000;1;29.000
43.752;2021-09-29 09:36:18.000;6.404;96.000
43.753;2021-09-29 09:59:53.000;4.299;64.000
43.754;2021-09-29 10:19:59.000;1;101.000
43.755;2021-09-29 10:25:10.000;5.371;152.000
43.756;2021-09-29 10:47:48.000;6.553;98.000
43.757;2021-09-29 10:59:01.000;1.268;98.000
43.758;2021-09-29 11:10:47.000;1;72.000
43.759;2021-09-29 11:34:02.000;6.665;48.000
43.760;2021-09-29 11:35:21.000;1;116.000
43.761;2021-09-29 11:44:32.000;1;34.000
43.762;2021-09-29 11:49:34.000;6.666;69.000
43.763;2021-09-29 12:07:17.000;6.668;81.000
43.764;2021-09-29 12:10:01.000;6.526;72.000
43.767;2021-09-29 12:24:41.000;6.667;66.000
43.768;2021-09-29 12:27:57.000;1;28.000
43.769;2021-09-29 12:37:38.000;1;96.000
43.770;2021-09-29 13:02:46.000;5.682;46.000
43.771;2021-09-29 13:04:40.000;1;64.000
43.772;2021-09-29 13:06:40.000;1;38.000
43.773;2021-09-29 13:21:37.000;4.312;33.000
43.774;2021-09-29 13:26:09.000;1;9.000
43.775;2021-09-29 13:26:50.000;1;10.000
43.776;2021-09-29 13:30:15.000;3.484;96.000
43.777;2021-09-29 14:21:58.000;1;72.000
43.778;2021-09-29 15:18:29.000;1;24.000
43.779;2021-09-29 15:27:47.000;1;48.000
43.780;2021-09-29 15:28:29.000;2.828;32.000
43.781;2021-09-29 16:02:45.000;6.594;24.000
43.782;2021-09-29 16:10:50.000;3.336;63.000
43.783;2021-09-29 16:36:59.000;1;40.000
43.784;2021-09-29 16:53:24.000;1;48.000
43.785;2021-09-29 16:59:28.000;1;30.000
43.786;2021-09-30 08:38:07.000;1;10.000
43.787;2021-09-30 08:39:53.000;1;22.500
43.788;2021-09-30 08:41:38.000;6.664;18.000
43.789;2021-09-30 08:52:19.000;1;8.500
43.790;2021-09-30 08:54:21.000;1;10.000
43.791;2021-09-30 09:51:07.000;1;59.000
43.792;2021-09-30 10:19:10.000;5.983;38.000
43.793;2021-09-30 10:28:55.000;5.983;262.000
43.794;2021-09-30 10:31:15.000;3.586;24.000
43.795;2021-09-30 10:44:38.000;3.827;48.000
43.796;2021-09-30 11:17:20.000;1;18.000
43.797;2021-09-30 11:33:31.000;2.580;116.000
43.798;2021-09-30 11:47:59.000;6.405;72.500
43.799;2021-09-30 12:09:54.000;6.669;60.000
43.800;2021-09-30 12:18:14.000;663;247.600
43.801;2021-09-30 13:12:55.000;1.574;48.000
43.802;2021-09-30 13:43:46.000;1;24.000
